"Source","Statistic","df1","df2","Test.Comparison","Value","Reported.Comparison","Reported.P.Value","Computed","Raw","Error","DecisionError","OneTail","OneTailedInTxt","CopyPaste","APAfactor","publication_year","publication_month","first_author","competing_interest_boolean"
"10.1371_journal.pone.0134241","t",NA,38,"=",1.222,"=",0.229,0.229233991551253,"t (38) = 1.222, p = .229",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","t",NA,38,"=",1.509,"=",0.14,0.139569296229042,"t (38) = 1.509, p = .140",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","t",NA,19,"=",3.153,"=",0.005,0.0052372886724155,"t (19) = 3.153, p = .005",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","t",NA,19,"=",3.204,"=",0.005,0.00467210177278877,"t (19) = 3.204, p = .005",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","t",NA,19,"=",3.077,"=",0.006,0.00620498612162284,"t (19) = 3.077, p = .006",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","t",NA,19,"=",4.439,"<",0.001,0.000281611938714755,"t (19) = 4.439, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","t",NA,19,"=",3.958,"=",0.001,0.0008433429573575,"t (19) = 3.958, p = .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","F",1,57,"=",57.936,"<",0.001,3.04309007078454e-10,"F (1,57) = 57.936, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","F",1,57,"=",10.561,"=",0.002,0.00194003048266064,"F (1,57) = 10.561, p = .002",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","F",1,57,"=",12.464,"=",0.001,0.000828909457366146,"F (1,57) = 12.464, p = .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","F",1,57,"=",22.381,"<",0.001,1.51502546892556e-05,"F (1,57) = 22.381, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","t",NA,19,"<",2.289,">",0.034,0.0337031834277002,"t (19)<2.289, p >.034",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","t",NA,19,"=",4.026,"=",0.001,0.000722013523768306,"t (19) = 4.026, p = .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","t",NA,19,"=",3.093,"=",0.006,0.00598779990256581,"t (19) = 3.093, p = .006",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","t",NA,19,"=",1.271,"=",0.1,0.219069978382987,"t (19) = 1.271, p = .100",TRUE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0134241","t",NA,19,"<",2.067,">",0.053,0.0526344206555876,"t (19)<2.067, p >.053",FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"2015","08","Jorien van Paasschen",FALSE
"10.1371_journal.pone.0136411","F",7,553,"=",7.72,"<",0.001,6.41973255031055e-09,"F (7, 553) = 7.72, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"2015","08","Joanne M Chung",FALSE
"10.1371_journal.pone.0136411","F",6,474,"=",1.72,"ns",NA,0.114425284762946,"F (6, 474) = 1.72, ns",FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"2015","08","Joanne M Chung",FALSE
"10.1371_journal.pone.0136411","t",NA,79,"=",-1.92,"ns",NA,0.0584674917590137,"t (79) = -1.92, ns",FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"2015","08","Joanne M Chung",FALSE
"10.1371_journal.pone.0136411","t",NA,482,"=",15.13,"<",0.05,1.35017051478884e-42,"t (482) = 15.13, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"2015","08","Joanne M Chung",FALSE
"10.1371_journal.pone.0136411","t",NA,63,"=",-0.32,"ns",NA,0.750027200871883,"t (63) = -.32, ns",FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"2015","08","Joanne M Chung",FALSE
"10.1371_journal.pone.0136411","t",NA,79,"=",-0.77,"ns",NA,0.443596340694103,"t (79) = -.77, ns",FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"2015","08","Joanne M Chung",FALSE
"10.1371_journal.pone.0136411","t",NA,79,"=",3.07,"<",0.05,0.0029339252730118,"t (79) = 3.07, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"2015","08","Joanne M Chung",FALSE
"10.1371_journal.pone.0136411","Chi2",2,NA,"=",0.03,"ns",NA,0.985111939603063," 2 (2, N = 481) = .03, ns",FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"2015","08","Joanne M Chung",FALSE
"10.1371_journal.pone.0136598","F",8,2310,"=",101,"<",0.001,1.5871176170722e-144,"F (8, 2310) = 101.00, p < .001",FALSE,FALSE,FALSE,TRUE,FALSE,0.21,"2015","10","Annett Körner",FALSE
"10.1371_journal.pone.0136598","F",3,2307,"=",229.07,"<",0.001,4.45098466774203e-130,"F (3, 2307) = 229.07, p < .001",FALSE,FALSE,FALSE,TRUE,FALSE,0.21,"2015","10","Annett Körner",FALSE
"10.1371_journal.pone.0136598","t",NA,2312,"=",-0.6,"<",0.75,0.548565035502373,"t (2312) = -.6.75, p < .001",FALSE,FALSE,FALSE,TRUE,FALSE,0.21,"2015","10","Annett Körner",FALSE
"10.1371_journal.pone.0136598","F",3,2358,"=",208.92,"<",0.001,3.6397906515215e-120,"F (3, 2358) = 208.92, p < .001",FALSE,FALSE,FALSE,TRUE,FALSE,0.21,"2015","10","Annett Körner",FALSE
"10.1371_journal.pone.0138656","F",4,184,"=",8.19,"<",1e-04,4.23129614533953e-06,"F(4,184) = 8.19, p < .0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",1,46,"=",21.53,"<",1e-04,2.90953881843512e-05,"F(1,46) = 21.53, p < .0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",8,368,"=",3.11,"<",0.01,0.00206478533201867,"F(8,368) = 3.11, p < .01",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",2,92,"=",3.76,"<",0.05,0.0269378642457895,"F(2,92) = 3.76, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",2,92,"=",3.31,"<",0.05,0.0409119463265219,"F(2,92) = 3.31, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",2,92,"=",3.59,"<",0.05,0.0315305303666678,"F(2,92) = 3.59, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",1,46,"=",10.34,"<",0.01,0.00238341629337099,"F(1,46) = 10.34, p < .01",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",1,46,"=",6.27,"<",0.05,0.0158893724799809,"F(1,46) = 6.27, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",1,46,"=",7.03,"<",0.05,0.0109582278661478,"F(1,46) = 7.03, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",1,46,"=",3.85,"=",0.0559,0.0558123726823904,"F(1,46) = 3.85, p = .0559",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",4,184,"=",26.08,"<",1e-04,3.88952202249107e-17,"F(4,184) = 26.08, p < .0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",1,46,"=",34.45,"<",1e-04,4.54290002665577e-07,"F(1,46) = 34.45, p < .0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",4,184,"=",2.54,"<",0.05,0.0414027803526221,"F(4,184) = 2.54, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",4,184,"=",21.76,"<",1e-04,1.02116933943288e-14,"F(4,184) = 21.76, p < .0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",4,184,"=",6.86,"<",1e-04,3.61358395802349e-05,"F(4,184) = 6.86, p < .0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",2,92,"=",3.75,"<",0.05,0.0271880677575948,"F(2,92) = 3.75, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",8,368,"=",2.28,"<",0.05,0.0216305318670074,"F(8,368) = 2.28, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",2,92,"=",5.68,"<",0.01,0.00472090246560274,"F(2,92) = 5.68, p < .01",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",1,46,"=",7.74,"<",0.01,0.00780612521028535,"F(1,46) = 7.74, p < .01",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",8,368,"=",2.27,"<",0.05,0.0222245505233558,"F(8,368) = 2.27, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",1,46,"=",4.76,"<",0.05,0.034274985689879,"F(1,46) = 4.76, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",1,46,"=",7.38,"<",0.01,0.00926253879033285,"F(1,46) = 7.38, p < .01",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",2,92,"=",3.5,"<",0.05,0.0342784445226077,"F(2,92) = 3.50, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",2,92,"=",4.51,"<",0.05,0.0135363416060946,"F(2,92) = 4.51, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",1,46,"=",8.43,"<",0.01,0.00565176275617553,"F(1,46) = 8.43, p < .01",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",4,184,"=",7.57,"<",1e-04,1.14570934641527e-05,"F(4,184) = 7.57, p < .0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",1,46,"=",10.37,"<",0.01,0.00235208370641879,"F(1,46) = 10.37, p < .01",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",4,184,"=",2.7,"<",0.05,0.0320944378754114,"F(4,184) = 2.70, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0138656","F",4,184,"=",9.31,"<",1e-04,7.12679314904674e-07,"F(4,184) = 9.31, p < .0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.91,"2015","09","Arnaud Leleu",FALSE
"10.1371_journal.pone.0139004","F",3,78,"=",34.62,"<",0.001,2.49140680245735e-14,"F (3, 78) = 34.62, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.55,"2015","10","Sally Andrews",FALSE
"10.1371_journal.pone.0139004","F",3,78,"=",0.94,"=",0.414,0.425507172989976,"F (3, 78) = .94, p = .414",TRUE,FALSE,FALSE,FALSE,FALSE,0.55,"2015","10","Sally Andrews",FALSE
"10.1371_journal.pone.0139004","F",3,78,"=",2.33,"=",0.081,0.0807804024002234,"F (3, 78) = 2.33, p = .081",FALSE,FALSE,FALSE,FALSE,FALSE,0.55,"2015","10","Sally Andrews",FALSE
"10.1371_journal.pone.0139004","t",NA,23,"=",3.93,"<",0.001,0.000669247956133899,"t (23) = 3.93, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.55,"2015","10","Sally Andrews",FALSE
"10.1371_journal.pone.0139004","r",NA,21,"=",0.11,"=",0.61,0.617326409877089,"r (21) = .11, p = .610",FALSE,FALSE,FALSE,FALSE,FALSE,0.55,"2015","10","Sally Andrews",FALSE
"10.1371_journal.pone.0139004","t",NA,22,"=",1.78,"=",0.086,0.0888939107041667,"t (22) = 1.78, p = .086",TRUE,FALSE,FALSE,FALSE,FALSE,0.55,"2015","10","Sally Andrews",FALSE
"10.1371_journal.pone.0139912","t",NA,2140,"=",3.54,"<",0.001,0.000408669285774058,"t (2140) = 3.54, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.09,"2015","10","Philip Spinhoven",FALSE
"10.1371_journal.pone.0139912","t",NA,2140,"=",5.91,"ns",NA,3.97070467351172e-09,"t (2140) = 5.91, ns",TRUE,TRUE,FALSE,FALSE,FALSE,0.09,"2015","10","Philip Spinhoven",FALSE
"10.1371_journal.pone.0140296","t",NA,28,"=",2.98,"<",0.01,0.00590197600712583,"t (28) = 2.98, p < .01",FALSE,FALSE,FALSE,FALSE,FALSE,0.26,"2015","10","Patrick Trotzke",FALSE
"10.1371_journal.pone.0140296","F",1,47,"=",43.99,"<",0.001,2.95344669922581e-08,"F (1, 47) = 43.99, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.26,"2015","10","Patrick Trotzke",FALSE
"10.1371_journal.pone.0140296","F",1,47,"=",6.09,"<",0.01,0.0172914158616168,"F (1, 47) = 6.09, p < .01",TRUE,FALSE,FALSE,FALSE,FALSE,0.26,"2015","10","Patrick Trotzke",FALSE
"10.1371_journal.pone.0140296","F",1,47,"=",4.8,"<",0.05,0.0334532135485743,"F (1, 47) = 4.80, p < .05",FALSE,FALSE,FALSE,FALSE,FALSE,0.26,"2015","10","Patrick Trotzke",FALSE
"10.1371_journal.pone.0140296","t",NA,28,"=",0.35,"=",0.73,0.728957818691499,"t (28) = .35, p = .73",FALSE,FALSE,FALSE,FALSE,FALSE,0.26,"2015","10","Patrick Trotzke",FALSE
"10.1371_journal.pone.0140296","t",NA,47,"=",6.08,"<",0.001,2.0366071047161e-07,"t (47) = 6.08, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.26,"2015","10","Patrick Trotzke",FALSE
"10.1371_journal.pone.0140296","t",NA,47,"=",6.32,"<",0.001,8.8094216989723e-08,"t (47) = 6.32, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.26,"2015","10","Patrick Trotzke",FALSE
"10.1371_journal.pone.0142200","Chi2",370,NA,"=",612.45,"<",0.001,3.05790906283759e-14," 2 (370) = 612.45, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.83,"2015","11","Jessica McCain",TRUE
"10.1371_journal.pone.0142200","Chi2",303,NA,"=",684,"<",0.001,1.76321152291979e-31," 2 (303) = 684.00, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.83,"2015","11","Jessica McCain",TRUE
"10.1371_journal.pone.0142200","t",NA,201,"=",10.93,"<",0.001,3.9885036268815e-22,"t(201) = 10.93, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.83,"2015","11","Jessica McCain",TRUE
"10.1371_journal.pone.0142200","t",NA,201,"=",17.36,"<",0.001,7.54580107994267e-42,"t(201) = 17.36, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.83,"2015","11","Jessica McCain",TRUE
"10.1371_journal.pone.0142200","t",NA,140,"=",8.52,"<",0.001,2.27314158339016e-14,"t (140) = 8.52, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.83,"2015","11","Jessica McCain",TRUE
"10.1371_journal.pone.0143973","F",1,226,"=",0.28,"=",0.6,0.597220557942347,"F(1,226) = 0.28, p = 0.60",FALSE,FALSE,FALSE,TRUE,FALSE,0.21,"2015","12","Garret Ridinger",FALSE
"10.1371_journal.pone.0143973","F",1,226,"=",0.73,"=",0.39,0.393787950733967,"F(1,226) = 0.73, p = 0.39",FALSE,FALSE,FALSE,TRUE,FALSE,0.21,"2015","12","Garret Ridinger",FALSE
"10.1371_journal.pone.0143973","F",1,226,"=",4.44,"=",0.04,0.036208722687462,"F(1,226) = 4.44, p = 0.04",FALSE,FALSE,FALSE,TRUE,FALSE,0.21,"2015","12","Garret Ridinger",FALSE
"10.1371_journal.pone.0144402","Z",NA,NA,"=",13.5,"<",0.001,1.56376146113158e-41,"Z = 13.5, p < 0.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.15,"2015","12","Larissa J Maier",FALSE
"10.1371_journal.pone.0144402","Z",NA,NA,"=",40.9,"<",0.001,0,"Z = 40.9, p < 0.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.15,"2015","12","Larissa J Maier",FALSE
"10.1371_journal.pone.0144402","Z",NA,NA,"=",40.5,"<",0.001,0,"Z = 40.5, p < 0.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.15,"2015","12","Larissa J Maier",FALSE
"10.1371_journal.pone.0144402","Z",NA,NA,"=",40.8,"<",0.001,0,"Z = 40.8, p < 0.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.15,"2015","12","Larissa J Maier",FALSE
"10.1371_journal.pone.0144402","Z",NA,NA,"=",25.1,"<",0.001,4.97332037650469e-139,"Z = 25.1, p < 0.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.15,"2015","12","Larissa J Maier",FALSE
"10.1371_journal.pone.0144402","Z",NA,NA,"=",7.8,"<",0.001,6.1907175439174e-15,"Z = 7.8, p < 0.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.15,"2015","12","Larissa J Maier",FALSE
"10.1371_journal.pone.0144402","Z",NA,NA,"=",23.7,"<",0.001,3.60568816494499e-124,"Z = 23.7, p < 0.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.15,"2015","12","Larissa J Maier",FALSE
"10.1371_journal.pone.0144402","Z",NA,NA,"=",34.1,"<",0.001,7.37615007149156e-255,"Z = 34.1, p < 0.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.15,"2015","12","Larissa J Maier",FALSE
"10.1371_journal.pone.0145015","t",NA,5,"=",2.23,"<",0.05,0.0761650300636496,"t(5) = 2.23, p < 0.05",TRUE,TRUE,TRUE,FALSE,FALSE,0.4,"2015","12","Arjan C ter Horst",FALSE
"10.1371_journal.pone.0145015","t",NA,5,"=",2.68,"<",0.05,0.0438201307417791,"t(5) = 2.68, p < 0.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"2015","12","Arjan C ter Horst",FALSE
"10.1371_journal.pone.0145015","t",NA,5,"=",2.673,"<",0.05,0.0441892626119211,"t(5) = 2.673, p < 0.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"2015","12","Arjan C ter Horst",FALSE
"10.1371_journal.pone.0145015","t",NA,5,"=",6.208,"<",0.005,0.00158416435823917,"t(5) = 6.208, p < 0.005",FALSE,FALSE,FALSE,FALSE,FALSE,0.4,"2015","12","Arjan C ter Horst",FALSE
"10.1371_journal.pone.0145450","t",NA,17,"=",5.6,"<",0.001,3.18701710074953e-05,"t (17) = 5.60, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2015","12","Debra Trampe",FALSE
"10.1371_journal.pone.0147275","Chi2",3,NA,"=",0.75,"=",0.86,0.861385080404542," 2 (3, N = 109) = .75, p = .86",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","Chi2",3,NA,"=",1.91,"=",0.59,0.591294995432021," 2 (3, N = 109) = 1.91, p = .59",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"=",14.99,"<",0.001,0.00018811520545686,"F (1, 105) = 14.99, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"=",3.33,"=",0.07,0.0708700385320731,"F (1, 105) = 3.33, p = .07",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"=",0.55,"=",0.46,0.459973270566914,"F (1, 105) = 0.55, p = .46",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"<",0.01,"=",0.95,0.9205350092091,"F (1, 105) < .01, p = .95",TRUE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"=",15.89,"<",0.001,0.000124240390091976,"F (1, 105) = 15.89, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"=",0.64,"=",0.43,0.425517040202533,"F (1, 105) = .64, p = .43",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"=",389.48,"<",0.001,4.08023770346418e-37,"F (1, 105) = 389.48, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"=",1.03,"=",0.31,0.312491571831833,"F (1,105) = 1.03, p = .31",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"=",0.63,"=",0.43,0.429145413418714,"F (1,105) = .63, p = .43",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"=",3.73,"=",0.06,0.0561394396618583,"F (1,105) = 3.73, p = .06",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"=",1.5,"=",0.22,0.223411935172066,"F (1,105) = 1.50, p = .22",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"=",3.22,"=",0.08,0.0756212375746477,"F (1, 105) = 3.22, p = .08",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,105,"=",2.66,"=",0.11,0.105896755926697,"F (1, 105) = 2.66, p = .11",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,112,"=",19.34,"<",0.001,2.50316757598869e-05,"F (1, 112) = 19.34, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,112,"=",0.71,"=",0.4,0.401239614774705,"F (1, 112) = 0.71, p = .40",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,112,"=",0.01,"=",0.92,0.920523105185602,"F (1, 112) = 0.01, p = .92",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,112,"=",55.7,"<",0.001,1.95300829314992e-11,"F (1,112) = 55.70, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,112,"=",6.19,"=",0.01,0.0143198172613306,"F (1,112) = 6.19, p = .01",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,112,"=",0.24,"=",0.63,0.625164355904629,"F (1, 112) = .24, p = .63",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,112,"=",1.01,"=",0.38,0.31706917077473,"F (1, 112) = 1.01, p = .38",TRUE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,112,"=",0.16,"=",0.69,0.689918383236549,"F (1, 112) = .16, p = .69",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,112,"=",0.85,"=",0.36,0.358534098543099,"F (1, 112) = .85, p = .36",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","t",NA,60,"=",4.05,"<",0.001,0.000149193799593453,"t (60) = 4.05, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","t",NA,60,"=",4.38,"<",0.001,4.83647193029072e-05,"t (60) = 4.38, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,60,"=",3.29,"=",0.08,0.0747043117051504,"F (1, 60) = 3.29, p = .08",TRUE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,60,"=",2.714,"=",0.11,0.104699174930372,"F (1, 60) = 2.714, p = .11",TRUE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","F",1,60,"=",0.227,"=",0.64,0.635487796473491,"F (1, 60) = .227, p = .64",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
"10.1371_journal.pone.0147275","t",NA,29,"=",2.04,"=",0.05,0.0505508219793825,"t (29) = 2.04, p = .05",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2016","01","Logan J Nealis",FALSE
